problem,epsilon,seed,mu_mode,iteration,stage,mu,gap,objective_value,dual_value
matrix_game,0.001,0,fixed_mu,1500,1,8.766112701907305e-05,0.044492673324644516,-0.013621458167734638,-0.05811413149237916
matrix_game,0.001,0,fixed_mu,1600,1,8.766112701907305e-05,0.0413440171921764,-0.01544127068479538,-0.05678528787697178
matrix_game,0.001,0,fixed_mu,1700,1,8.766112701907305e-05,0.03816348990277387,-0.016993450350482733,-0.055156940253256605
matrix_game,0.001,0,fixed_mu,1800,1,8.766112701907305e-05,0.034662482821108426,-0.018430509717431185,-0.053092992538539614
matrix_game,0.001,0,fixed_mu,1900,1,8.766112701907305e-05,0.031518538270672775,-0.0197320362523513,-0.051250574523024076
matrix_game,0.001,0,fixed_mu,2000,1,8.766112701907305e-05,0.0290102163878851,-0.020954761463360286,-0.04996497785124539
matrix_game,0.001,0,fixed_mu,2100,1,8.766112701907305e-05,0.02633415231429235,-0.02199091064803542,-0.04832506296232777
matrix_game,0.001,0,fixed_mu,2200,1,8.766112701907305e-05,0.02387207732761161,-0.023043271069497315,-0.046915348397108925
matrix_game,0.001,0,fixed_mu,2300,1,8.766112701907305e-05,0.0224416081342833,-0.023923123175499217,-0.04636473130978252
matrix_game,0.001,0,fixed_mu,2400,1,8.766112701907305e-05,0.020400361647741144,-0.024751399838990648,-0.04515176148673179
matrix_game,0.001,0,fixed_mu,2500,1,8.766112701907305e-05,0.018630434754727903,-0.025516463578916338,-0.04414689833364424
matrix_game,0.001,0,fixed_mu,2600,1,8.766112701907305e-05,0.017184927526224057,-0.02617045675829655,-0.043355384284520605
matrix_game,0.001,0,fixed_mu,2700,1,8.766112701907305e-05,0.016039522169223136,-0.026808828931708467,-0.0428483511009316
matrix_game,0.001,0,fixed_mu,2800,1,8.766112701907305e-05,0.014997302973032124,-0.027381688396800344,-0.04237899136983247
matrix_game,0.001,0,fixed_mu,2900,1,8.766112701907305e-05,0.014007006463946564,-0.027905641738409162,-0.041912648202355726
matrix_game,0.001,0,fixed_mu,3000,1,8.766112701907305e-05,0.013078628127380074,-0.028396270639741157,-0.04147489876712123
matrix_game,0.001,0,fixed_mu,3100,1,8.766112701907305e-05,0.012305541561078992,-0.028813423943449032,-0.041118965504528024
matrix_game,0.001,0,fixed_mu,3200,1,8.766112701907305e-05,0.011563763257741111,-0.029220833945765454,-0.040784597203506565
matrix_game,0.001,0,fixed_mu,3300,1,8.766112701907305e-05,0.010881141071952774,-0.029592939016997798,-0.04047408008895057
matrix_game,0.001,0,fixed_mu,3400,1,8.766112701907305e-05,0.010231595858392596,-0.029937195400634886,-0.04016879125902748
matrix_game,0.001,0,fixed_mu,3500,1,8.766112701907305e-05,0.00965070011120285,-0.030257164381171625,-0.039907864492374476
matrix_game,0.001,0,fixed_mu,3600,1,8.766112701907305e-05,0.009129094370311404,-0.030539745253320975,-0.03966883962363238
matrix_game,0.001,0,fixed_mu,3700,1,8.766112701907305e-05,0.008602465822218807,-0.030809657352459444,-0.03941212317467825
matrix_game,0.001,0,fixed_mu,3800,1,8.766112701907305e-05,0.008115044531247857,-0.031069538474338933,-0.03918458300558679
matrix_game,0.001,0,fixed_mu,3900,1,8.766112701907305e-05,0.007688712977769276,-0.03130600558975777,-0.038994718567527044
matrix_game,0.001,0,fixed_mu,4000,1,8.766112701907305e-05,0.007322262565955064,-0.031516941540345844,-0.03883920410630091
matrix_game,0.001,0,fixed_mu,4100,1,8.766112701907305e-05,0.006966859533760944,-0.031726734093390004,-0.03869359362715095
matrix_game,0.001,0,fixed_mu,4200,1,8.766112701907305e-05,0.006642415341025082,-0.03192361816318065,-0.03856603350420573
matrix_game,0.001,0,fixed_mu,4300,1,8.766112701907305e-05,0.006324482332275824,-0.03210640350825501,-0.03843088584053084
matrix_game,0.001,0,fixed_mu,4400,1,8.766112701907305e-05,0.006025763484713502,-0.03227209431976104,-0.03829785780447454
matrix_game,0.001,0,fixed_mu,4500,1,8.766112701907305e-05,0.005757525215990614,-0.032426519035019696,-0.03818404425101031
matrix_game,0.001,0,fixed_mu,4600,1,8.766112701907305e-05,0.005483166211772861,-0.03257725316860845,-0.03806041938038131
matrix_game,0.001,0,fixed_mu,4700,1,8.766112701907305e-05,0.00528748163405552,-0.03271467278629908,-0.0380021544203546
matrix_game,0.001,0,fixed_mu,4800,1,8.766112701907305e-05,0.005041312594402637,-0.03284756585859038,-0.03788887845299302
matrix_game,0.001,0,fixed_mu,4900,1,8.766112701907305e-05,0.004841935936448341,-0.03296782020388233,-0.03780975614033067
matrix_game,0.001,0,fixed_mu,5000,1,8.766112701907305e-05,0.004611045809017979,-0.0330867958382087,-0.03769784164722668
matrix_game,0.001,0,fixed_mu,5100,1,8.766112701907305e-05,0.004432008134800193,-0.03319635598757167,-0.03762836412237186
matrix_game,0.001,0,fixed_mu,5200,1,8.766112701907305e-05,0.00425878954515594,-0.033303743191849686,-0.037562532737005626
matrix_game,0.001,0,fixed_mu,5300,1,8.766112701907305e-05,0.0040912817916769345,-0.03340186662507992,-0.037493148416756855
matrix_game,0.001,0,fixed_mu,5400,1,8.766112701907305e-05,0.00392144728562327,-0.033495079170697946,-0.037416526456321215
matrix_game,0.001,0,fixed_mu,5500,1,8.766112701907305e-05,0.003772821663594772,-0.03358422686865915,-0.037357048532253925
matrix_game,0.001,0,fixed_mu,5600,1,8.766112701907305e-05,0.003624707403758143,-0.03366757780414239,-0.03729228520790053
matrix_game,0.001,0,fixed_mu,5700,1,8.766112701907305e-05,0.003488722593060045,-0.03375020989658798,-0.037238932489648026
matrix_game,0.001,0,fixed_mu,5800,1,8.766112701907305e-05,0.0033608619670563167,-0.033828227002512604,-0.03718908896956892
matrix_game,0.001,0,fixed_mu,5900,1,8.766112701907305e-05,0.0032422640834762206,-0.03389868440881627,-0.03714094849229249
matrix_game,0.001,0,fixed_mu,6000,1,8.766112701907305e-05,0.0031467264472982495,-0.03396358540704225,-0.0371103118543405
matrix_game,0.001,0,fixed_mu,6100,1,8.766112701907305e-05,0.003025875828641736,-0.034026170212030166,-0.0370520460406719
matrix_game,0.001,0,fixed_mu,6200,1,8.766112701907305e-05,0.002928335595241409,-0.03408811319322705,-0.03701644878846846
matrix_game,0.001,0,fixed_mu,6300,1,8.766112701907305e-05,0.002815549213971237,-0.034153024205237754,-0.03696857341920899
matrix_game,0.001,0,fixed_mu,6400,1,8.766112701907305e-05,0.0027170988512832395,-0.03420689541801167,-0.03692399426929491
matrix_game,0.001,0,fixed_mu,6500,1,8.766112701907305e-05,0.0026298963215452623,-0.03425698259176049,-0.036886878913305755
matrix_game,0.001,0,fixed_mu,6600,1,8.766112701907305e-05,0.00253724147258496,-0.03430721196809784,-0.0368444534406828
matrix_game,0.001,0,fixed_mu,6700,1,8.766112701907305e-05,0.002444472906154335,-0.03435823852290787,-0.036802711429062204
matrix_game,0.001,0,fixed_mu,6800,1,8.766112701907305e-05,0.0023663433159434935,-0.03440804303412644,-0.03677438635006993
matrix_game,0.001,0,fixed_mu,6900,1,8.766112701907305e-05,0.0022953464937720477,-0.034452762161854666,-0.036748108655626714
matrix_game,0.001,0,fixed_mu,7000,1,8.766112701907305e-05,0.0022225944226158395,-0.03449811445834361,-0.03672070888095945
matrix_game,0.001,0,fixed_mu,7100,1,8.766112701907305e-05,0.0021583579518209967,-0.034540749595242656,-0.03669910754706365
matrix_game,0.001,0,fixed_mu,7200,1,8.766112701907305e-05,0.002089247264894789,-0.034578941138904425,-0.036668188403799214
matrix_game,0.001,0,fixed_mu,7300,1,8.766112701907305e-05,0.0020335291615665996,-0.03461416953893877,-0.03664769870050537
matrix_game,0.001,0,fixed_mu,7400,1,8.766112701907305e-05,0.0019811114101700097,-0.03464926304197742,-0.03663037445214743
matrix_game,0.001,0,fixed_mu,7500,1,8.766112701907305e-05,0.00191902016763143,-0.03468595908117886,-0.03660497924881029
matrix_game,0.001,0,fixed_mu,7600,1,8.766112701907305e-05,0.0018736968860394929,-0.03471797099022483,-0.036591667876264326
matrix_game,0.001,0,fixed_mu,7700,1,8.766112701907305e-05,0.0018118278542474109,-0.0347471613525924,-0.03655898920683981
matrix_game,0.001,0,fixed_mu,7800,1,8.766112701907305e-05,0.0017405098800759994,-0.03478017099835104,-0.03652068087842704
matrix_game,0.001,0,fixed_mu,7900,1,8.766112701907305e-05,0.0016879290805060093,-0.03480961196252853,-0.03649754104303454
matrix_game,0.001,0,fixed_mu,8000,1,8.766112701907305e-05,0.0016431180965420927,-0.03483949174963829,-0.03648260984618038
matrix_game,0.001,0,fixed_mu,8100,1,8.766112701907305e-05,0.0015955970025383834,-0.034865189969898194,-0.03646078697243658
matrix_game,0.001,0,fixed_mu,8200,1,8.766112701907305e-05,0.0015454338446083196,-0.034890138986331455,-0.036435572830939775
matrix_game,0.001,0,fixed_mu,8300,1,8.766112701907305e-05,0.0015151946295740917,-0.03491419567866218,-0.03642939030823627
matrix_game,0.001,0,fixed_mu,8400,1,8.766112701907305e-05,0.0014747329866321573,-0.03493728052984395,-0.036412013516476105
matrix_game,0.001,0,fixed_mu,8500,1,8.766112701907305e-05,0.0014375394466914979,-0.034958186930673416,-0.03639572637736491
matrix_game,0.001,0,fixed_mu,8600,1,8.766112701907305e-05,0.0013821941543020605,-0.034984862937887024,-0.036367057092189084
matrix_game,0.001,0,fixed_mu,8700,1,8.766112701907305e-05,0.0013695684039723988,-0.03500141755082391,-0.036370985954796306
matrix_game,0.001,0,fixed_mu,8800,1,8.766112701907305e-05,0.001326681040421461,-0.03502386626367635,-0.03635054730409781
matrix_game,0.001,0,fixed_mu,8900,1,8.766112701907305e-05,0.0012911556108499492,-0.03504507480413281,-0.03633623041498276
matrix_game,0.001,0,fixed_mu,9000,1,8.766112701907305e-05,0.0012702101059383353,-0.03505841609503134,-0.036328626200969674
matrix_game,0.001,0,fixed_mu,9100,1,8.766112701907305e-05,0.001232752399876462,-0.03507776688623681,-0.03631051928611327
matrix_game,0.001,0,fixed_mu,9200,1,8.766112701907305e-05,0.00119399165202929,-0.03509301280168051,-0.036287004453709804
matrix_game,0.001,0,fixed_mu,9300,1,8.766112701907305e-05,0.001171064971949104,-0.03510993682503231,-0.03628100179698141
matrix_game,0.001,0,fixed_mu,9400,1,8.766112701907305e-05,0.0011445735489820918,-0.035125245606372,-0.03626981915535409
matrix_game,0.001,0,fixed_mu,9500,1,8.766112701907305e-05,0.0011157892114979293,-0.035144622766131554,-0.036260411977629484
matrix_game,0.001,0,fixed_mu,9600,1,8.766112701907305e-05,0.0010839871523176253,-0.035158709594240056,-0.03624269674655768
matrix_game,0.001,0,fixed_mu,9700,1,8.766112701907305e-05,0.0010612678732921932,-0.03517410904003034,-0.036235376913322535
matrix_game,0.001,0,fixed_mu,9800,1,8.766112701907305e-05,0.0010370682694900157,-0.0351830768237218,-0.036220145093211815
matrix_game,0.001,0,fixed_mu,9900,1,8.766112701907305e-05,0.001016609571065634,-0.035197882731389574,-0.03621449230245521
matrix_game,0.001,0,fixed_mu,9976,1,8.766112701907305e-05,0.000999944056587862,-0.03521019425613375,-0.036210138312721615
matrix_game,0.001,0,continuation_mu,0,1,0.0007012890161525844,1.0252707584794223,0.04910451003240119,-0.976166248447021
matrix_game,0.001,0,continuation_mu,1,1,0.0007012890161525844,1.024587357834689,0.048421109387667916,-0.976166248447021
matrix_game,0.001,0,continuation_mu,100,1,0.0007012890161525844,0.2823251818619924,0.020458019623723067,-0.26186716223826934
matrix_game,0.001,0,continuation_mu,200,1,0.0007012890161525844,0.1558465707346322,0.009708443278463444,-0.14613812745616878
matrix_game,0.001,0,continuation_mu,300,1,0.0007012890161525844,0.10019918119460425,0.001451695185583889,-0.09874748600902036
matrix_game,0.001,0,continuation_mu,400,1,0.0007012890161525844,0.07137703864981298,-0.0052922113586045556,-0.07666925000841754
matrix_game,0.001,0,continuation_mu,500,1,0.0007012890161525844,0.04843255962551138,-0.012031058013205443,-0.06046361763871682
matrix_game,0.001,0,continuation_mu,600,1,0.0007012890161525844,0.03895828510696256,-0.016663750498072397,-0.05562203560503496
matrix_game,0.001,0,continuation_mu,700,1,0.0007012890161525844,0.031143238824819855,-0.020624833607365008,-0.05176807243218486
matrix_game,0.001,0,continuation_mu,800,1,0.0007012890161525844,0.023625660846423674,-0.023466125881487478,-0.04709178672791115
matrix_game,0.001,0,continuation_mu,900,1,0.0007012890161525844,0.018260179176992047,-0.025816608541349838,-0.044076787718341885
matrix_game,0.001,0,continuation_mu,1000,1,0.0007012890161525844,0.014950129197839945,-0.027476703449014622,-0.04242683264685457
matrix_game,0.001,0,continuation_mu,1100,1,0.0007012890161525844,0.012241370500824831,-0.028862248871914933,-0.041103619372739764
matrix_game,0.001,0,continuation_mu,1200,1,0.0007012890161525844,0.010436984996654276,-0.029825372539249655,-0.04026235753590393
matrix_game,0.001,0,continuation_mu,1300,1,0.0007012890161525844,0.009157565119798268,-0.030640228713128145,-0.03979779383292641
matrix_game,0.001,0,continuation_mu,1400,1,0.0007012890161525844,0.007846588517694535,-0.03131857621538274,-0.039165164733077275
matrix_game,0.001,0,continuation_mu,1500,1,0.0007012890161525844,0.006747333068090257,-0.031863012306441736,-0.03861034537453199
matrix_game,0.001,0,continuation_mu,1600,1,0.0007012890161525844,0.005933679862956405,-0.032354492539846715,-0.03828817240280312
matrix_game,0.001,0,continuation_mu,1700,1,0.0007012890161525844,0.005177342152216845,-0.032736040859024276,-0.03791338301124112
matrix_game,0.001,0,continuation_mu,1800,1,0.0007012890161525844,0.004634092497835016,-0.03304291623354127,-0.037677008731376284
matrix_game,0.001,0,continuation_mu,1900,1,0.0007012890161525844,0.004241062266968333,-0.03327237660365682,-0.03751343887062515
matrix_game,0.001,0,continuation_mu,1951,1,0.0007012890161525844,0.003996466999287095,-0.033419428370549425,-0.03741589536983652
matrix_game,0.001,0,continuation_mu,1952,2,0.0003506445080762922,0.06856762560318398,-0.033443643148659385,-0.10201126875184337
matrix_game,0.001,0,continuation_mu,2000,2,0.0003506445080762922,0.7368859804986051,0.033855571530333216,-0.7030304089682718
matrix_game,0.001,0,continuation_mu,2100,2,0.0003506445080762922,0.2892786828022859,0.020070047913117135,-0.2692086348891688
matrix_game,0.001,0,continuation_mu,2200,2,0.0003506445080762922,0.18659698662555504,0.01194982025016857,-0.17464716637538646
matrix_game,0.001,0,continuation_mu,2300,2,0.0003506445080762922,0.11480143510948154,0.005563304310041581,-0.10923813079943996
matrix_game,0.001,0,continuation_mu,2400,2,0.0003506445080762922,0.09827094152558655,-0.0001339266852562332,-0.09840486821084278
matrix_game,0.001,0,continuation_mu,2500,2,0.0003506445080762922,0.07130601921163662,-0.005221684197056818,-0.07652770340869344
matrix_game,0.001,0,continuation_mu,2600,2,0.0003506445080762922,0.05324911446111269,-0.009354872806746437,-0.06260398726785912
matrix_game,0.001,0,continuation_mu,2700,2,0.0003506445080762922,0.045100930527137054,-0.013417049158226637,-0.058517979685363694
matrix_game,0.001,0,continuation_mu,2800,2,0.0003506445080762922,0.03930974336107932,-0.016798342365302275,-0.056108085726381596
matrix_game,0.001,0,continuation_mu,2900,2,0.0003506445080762922,0.032354809938539814,-0.019664497319822383,-0.052019307258362193
matrix_game,0.001,0,continuation_mu,3000,2,0.0003506445080762922,0.026922830768432094,-0.021987330723002792,-0.048910161491434886
matrix_game,0.001,0,continuation_mu,3100,2,0.0003506445080762922,0.021946882133111224,-0.023950874202653606,-0.04589775633576483
matrix_game,0.001,0,continuation_mu,3200,2,0.0003506445080762922,0.018918550874613197,-0.02554520251916521,-0.04446375339377841
matrix_game,0.001,0,continuation_mu,3300,2,0.0003506445080762922,0.01591630826350668,-0.026846735890387725,-0.042763044153894404
matrix_game,0.001,0,continuation_mu,3400,2,0.0003506445080762922,0.014066783194707923,-0.027956476403830068,-0.04202325959853799
matrix_game,0.001,0,continuation_mu,3500,2,0.0003506445080762922,0.012237537634764505,-0.028844972559294364,-0.04108251019405887
matrix_game,0.001,0,continuation_mu,3600,2,0.0003506445080762922,0.010880189343516856,-0.029614470252342814,-0.04049465959585967
matrix_game,0.001,0,continuation_mu,3700,2,0.0003506445080762922,0.009794733627423051,-0.0302843109317623,-0.04007904455918535
matrix_game,0.001,0,continuation_mu,3800,2,0.0003506445080762922,0.008715571763829782,-0.030841528712553384,-0.03955710047638317
matrix_game,0.001,0,continuation_mu,3900,2,0.0003506445080762922,0.007862410709922968,-0.03132024224195815,-0.03918265295188112
matrix_game,0.001,0,continuation_mu,4000,2,0.0003506445080762922,0.0070530443530526996,-0.03173832016984927,-0.03879136452290197
matrix_game,0.001,0,continuation_mu,4100,2,0.0003506445080762922,0.00639527021663603,-0.0321145777204889,-0.03850984793712493
matrix_game,0.001,0,continuation_mu,4200,2,0.0003506445080762922,0.005797032178109542,-0.03243860673673051,-0.03823563891484005
matrix_game,0.001,0,continuation_mu,4300,2,0.0003506445080762922,0.005213368615691279,-0.03273918082365858,-0.03795254943934986
matrix_game,0.001,0,continuation_mu,4400,2,0.0003506445080762922,0.004865209623798772,-0.03298527180267788,-0.03785048142647665
matrix_game,0.001,0,continuation_mu,4500,2,0.0003506445080762922,0.004514235018231713,-0.03320771095362651,-0.037721945971858226
matrix_game,0.001,0,continuation_mu,4600,2,0.0003506445080762922,0.0041026922071351266,-0.03339860712619673,-0.03750129933333186
matrix_game,0.001,0,continuation_mu,4700,2,0.0003506445080762922,0.003857797904768784,-0.03357173977920015,-0.037429537683968936
matrix_game,0.001,0,continuation_mu,4800,2,0.0003506445080762922,0.003540209349355547,-0.03374722062807872,-0.03728742997743427
matrix_game,0.001,0,continuation_mu,4900,2,0.0003506445080762922,0.003264984338494814,-0.03388389110688255,-0.037148875445377365
matrix_game,0.001,0,continuation_mu,5000,2,0.0003506445080762922,0.0030596703029591096,-0.03401698696905555,-0.03707665727201466
matrix_game,0.001,0,continuation_mu,5100,2,0.0003506445080762922,0.0028737825343449624,-0.03412357030792007,-0.03699735284226503
matrix_game,0.001,0,continuation_mu,5200,2,0.0003506445080762922,0.0026954390148995547,-0.03423289833435914,-0.0369283373492587
matrix_game,0.001,0,continuation_mu,5300,2,0.0003506445080762922,0.002484913241119123,-0.03433548802389085,-0.036820401265009975
matrix_game,0.001,0,continuation_mu,5400,2,0.0003506445080762922,0.002348436273862907,-0.034435073904494386,-0.03678351017835729
matrix_game,0.001,0,continuation_mu,5500,2,0.0003506445080762922,0.00223760312604053,-0.034486372026120884,-0.036723975152161414
matrix_game,0.001,0,continuation_mu,5600,2,0.0003506445080762922,0.0021253542151778715,-0.034565022665946576,-0.03669037688112445
matrix_game,0.001,0,continuation_mu,5691,2,0.0003506445080762922,0.0019996004118143437,-0.03463509442617024,-0.03663469483798459
matrix_game,0.001,0,continuation_mu,5692,3,0.0001753222540381461,0.059881818865116496,-0.03464890909807518,-0.09453072796319167
matrix_game,0.001,0,continuation_mu,5700,3,0.0001753222540381461,1.0169952489320098,0.04607204518370359,-0.9709232037483061
matrix_game,0.001,0,continuation_mu,5800,3,0.0001753222540381461,0.5316004184244223,0.028855814894083495,-0.5027446035303388
matrix_game,0.001,0,continuation_mu,5900,3,0.0001753222540381461,0.28657373743516257,0.02032352418943223,-0.26625021324573034
matrix_game,0.001,0,continuation_mu,6000,3,0.0001753222540381461,0.2033476468087766,0.013957187183919063,-0.18939045962485754
matrix_game,0.001,0,continuation_mu,6100,3,0.0001753222540381461,0.14679198315390407,0.0091061409097402,-0.13768584224416386
matrix_game,0.001,0,continuation_mu,6200,3,0.0001753222540381461,0.11781315941055447,0.004630640102865352,-0.11318251930768912
matrix_game,0.001,0,continuation_mu,6300,3,0.0001753222540381461,0.10090177141151717,0.0006802554709559032,-0.10022151594056126
matrix_game,0.001,0,continuation_mu,6400,3,0.0001753222540381461,0.08100949205828172,-0.003006204460158571,-0.08401569651844029
matrix_game,0.001,0,continuation_mu,6500,3,0.0001753222540381461,0.06829102960426947,-0.006331708634702433,-0.0746227382389719
matrix_game,0.001,0,continuation_mu,6600,3,0.0001753222540381461,0.05456436603176804,-0.009321620333191331,-0.06388598636495937
matrix_game,0.001,0,continuation_mu,6700,3,0.0001753222540381461,0.04907221677837466,-0.012385068621646272,-0.06145728540002093
matrix_game,0.001,0,continuation_mu,6800,3,0.0001753222540381461,0.04197341665361759,-0.01492007390047198,-0.05689349055408957
matrix_game,0.001,0,continuation_mu,6900,3,0.0001753222540381461,0.03971057793791775,-0.017196235549329725,-0.05690681348724747
matrix_game,0.001,0,continuation_mu,7000,3,0.0001753222540381461,0.03223287604442109,-0.01916593587522842,-0.05139881191964951
matrix_game,0.001,0,continuation_mu,7100,3,0.0001753222540381461,0.029088887334639876,-0.020868016342159474,-0.04995690367679935
matrix_game,0.001,0,continuation_mu,7200,3,0.0001753222540381461,0.025028911895165765,-0.022429349278711968,-0.04745826117387773
matrix_game,0.001,0,continuation_mu,7300,3,0.0001753222540381461,0.022571786300900166,-0.023781242821880242,-0.04635302912278041
matrix_game,0.001,0,continuation_mu,7400,3,0.0001753222540381461,0.02054961029797278,-0.0249281515700088,-0.04547776186798158
matrix_game,0.001,0,continuation_mu,7500,3,0.0001753222540381461,0.017791645861669526,-0.02597594833498346,-0.043767594196652986
matrix_game,0.001,0,continuation_mu,7600,3,0.0001753222540381461,0.01615528970272327,-0.02685728634073993,-0.0430125760434632
